"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Kuwait","KWT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","69132.3847343075","69180.501337526","67548.7211465878","59420.9424309614","48695.9598977837","40163.0126510843","40149.6334718","36177.1249828257","36446.0997151013","39066.493413222","29763.5869258614","22916.6203849257","19246.5770908745","19779.9478775315","19922.1130939977","18315.3708603793","19085.2124254782","19829.9944237061","17160.7136896763","20813.6610582419","20259.6003455314","14944.505631286","22580.7284287659","29652.0173880692","32399.1821297065","33683.499590261","32930.4628703054","32630.9443409218","32746.2558874533","31168.8835742096","31662.8325207947","30825.8998857764","30891.3152671296","35309.7927190879","37986.1375760404","40476.3175392751","41161.0155167096","41132.2056491121","39859.8941020972","35123.2559637109","32568.6750419922","33427.8202974387","33009.1165077544","31082.4120294043","30282.5425613237","29315.1931019553","29134.3725685209","27244.48726202","26664.6487904648","26278.7396325411","25353.2404422938","26452.9687748231","27953.3394253627","27068.4869142309",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3206.11878560364","3309.54389265276","3357.80660947111","3322.59756931918","3477.34343026954","3581.4506383079","3647.48649446863","3709.96225798683","3883.74576784858","4046.8229975243","4214.86504614374","4398.17574486457","4622.77251549517","4903.52002049141","5104.43078651606","5195.22760648266","5353.64423012849","5477.88012795265","5580.52242105959","5853.25847447953","6101.18999829182","6032.04916515844","5919.73369841672","5674.58821007402","5774.75727434263","5835.96898901302","5913.61644296955","5983.03435984875","5890.23905388267","5860.81078003729","5724.51515730723","5776.53433521646","5794.52080171752","5941.07989704547","6146.58257649932","6068.47433450033","6200.69689852686","6424.54374242097","6501.10631321506","6436.86485591979","6572.56205671561","6491.32678297469","6426.71433976226","6495.9144812247","6752.28018794927","6935.14905739481","7212.64774137102","7509.98653689092","7704.02960324272","7436.56655905482","7850.1898939395","8105.09286008233","8204.7498180398","8340.60290965724","8359.61756956165","8297.30225777455","8172.09362245258","8249.21582144478","8287.68653877903","8255.77244738006","7645.95351649581","8105.06382621734","8361.53279037083","8481.29480018684",
"Lao PDR","LAO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","579.531168852937","592.370870905462","604.068754705756","578.717733011021","551.043843588572","611.4488663735","634.159386754235","643.104738078501","660.422394507692","680.929853305787","717.698772192253","749.53535208387","782.956883067784","819.44013561928","836.302262621694","881.754321166909","917.288670872879","954.430327719172","995.341607477281","1040.33324188636","1091.30077746555","1151.93016708144","1231.5189507389","1304.29230759592","1384.68933917621","1466.08897901793","1567.57751259402","1669.06629214341","1777.4100825357","1893.32648776004","2009.82538567813","2125.4589005996","2240.41618173337","2358.37249045474","2467.95557992654","2564.01946515237","2539.12433769357","2566.27723361315","2599.2048876829","2659.71838486483",
"Lebanon","LBN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3931.1856628154","2218.48987658569","2753.85425210188","4033.58923114657","4597.99064366189","4995.11878209564","5303.67241006641","5543.75915928786","6055.33654124323","6010.00783348938","6124.11395866336","5989.8177477352","5970.97454627471","6103.3943112551","6230.74603429012","6348.80648465667","6669.25306904325","6747.71185952593","6740.74187745932","7230.85858889228","7760.76584698942","8445.10247039192","9037.08580879125","9026.4717227136","9019.69822923935","8539.56607828988","7921.0802355822","7802.75136769776","8101.70966835667","8374.74035900031","8435.63735402702","8081.74334362085","6485.72603986915","6107.45470909137","6183.24391454255","",
"Liberia","LBR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2449.68045566161","2449.18477837077","2421.66874735095","2415.88245697022","2477.55134038328","2531.54270320185","2658.39152282326","2766.53742887567","2825.11197383612","2953.58802110403","3069.27462085331","3138.13499025409","3184.64528312716","3030.78224611313","3089.75249455181","2901.66846336334","2972.46067969389","2934.93570117715","2987.13707665374","2994.69078509211","2787.82329810556","2649.3819295904","2511.81513391708","2392.26058334684","2271.78957489471","2186.72352225827","2088.35105956948","2009.40616176975","1914.16516587195","1365.6442595065","758.890068570219","741.732429716355","454.892327030406","293.432690743826","230.392916651931","218.790644267325","238.460615282028","454.882845188484","534.860006275201","616.014085943877","763.426872528757","762.946664857397","771.234966433168","534.45395268089","541.908673590868","545.398063059969","557.024626323936","580.35273604346","596.984292458089","609.120596541239","627.805378599434","653.101870655313","680.790012196002","723.95918426021","714.182489983352","699.662946853965","675.059610609385","678.579144139741","673.411391957645","644.162065213927","612.38424757045","629.820554654024","646.501161656649","662.503236758364",
"Libya","LBY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2948.15770435221","3126.46693104519","3991.12539758908","5187.43533959136","7264.29229379108","9046.43910804276","10483.2008610583","11394.1397897551","14910.4744452193","16468.8204588467","16864.4986393155","15573.5996527944","16534.859412552","16277.190077078","19020.9525802503","18816.7780157475","21954.3320596878","22694.0167653911","22267.3997043452","23049.4258712499","22065.2848419408","16975.5010119124","16631.7908466784","15471.3883463082","14110.405791227","14788.4670537717","12710.1293358568","10531.5584273179","11020.9040237935","11504.0369705308","11630.8398212118","13126.4045578537","12474.8857598441","11740.8879010949","11719.66275194","11237.2572019505","11269.9110001316","11658.3625728023","11066.7580046788","10979.9047980025","11170.1288516976","10721.2911891482","10364.2657224622","11423.0941445876","11628.698789372","12673.9172586896","13191.8687978311","13729.1602887951","13418.1930724934","12561.900507228","12925.5723670963","6734.22501177621","13263.4884911645","10666.7153361027","8057.29953981597","7867.51493141091","7639.23189642653","9968.91507857088","10595.2457532247","9821.66173227168","4041.63593005993","10121.5283234916","10140.7381704001","9861.04514419466",
"St. Lucia","LCA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","4186.59887732854","4539.16775388123","4629.84838211657","4446.2763773581","4640.02342952094","4651.06021102824","4796.63277009528","5059.07156888882","5390.61997121526","6072.78769899764","6220.17122318066","6988.69657893603","7518.9084805091","8155.51105316406","8074.53671170321","8588.59731913931","8512.24067982272","8535.38575135019","8582.73556931965","8740.57287866167","8596.98573153127","9055.81889666638","9215.3540671155","9147.93739732534","8775.97599798909","8746.89221776866","9050.1072323784","9637.35896111175","9531.25277412109","10055.8288466956","10161.9612139531","10597.9753415291","10230.6832658196","10189.5655294429","10555.7411281247","10484.634301965","10223.9811516766","10330.4085611699","10292.7335300088","10597.8824218097","10909.6702494073","11178.8613288299","11062.5352454558","8321.25357437874","9317.41411861472","10988.9714280724","11314.734327866",
"Latin America & Caribbean","LCN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3344.81729938533","3452.85429341148","3503.25562092712","3478.84018844801","3630.85576750303","3734.65149547187","3816.92942452833","3880.57294386424","4051.80693592123","4221.3954545491","4386.83752793547","4575.23138915845","4785.64733955103","5045.18271337573","5233.85018110616","5295.55320363052","5455.48455295096","5590.23711580516","5709.49537506528","5992.66193091279","6248.9732626111","6190.50114238446","6051.08679015647","5790.2103826732","5892.62612699985","5955.6318063071","6042.21904636588","6121.95254106439","6042.67157762309","6031.58508444416","5897.13810332874","5959.62576091516","6003.91726084005","6158.46891248807","6369.37300427897","6314.66647934697","6458.48587489284","6698.76049250784","6791.88323000426","6735.48717936331","6877.33667200639","6811.71878174137","6750.80148303403","6826.84475252672","7107.34311974922","7296.01271819016","7579.25930280722","7880.41648929292","8076.41732136781","7806.32101801258","8218.50691032639","8484.14526628575","8606.09547393038","8749.15966166172","8773.77244157974","8719.62575346093","8603.51885715288","8681.35672766534","8737.41630311707","8722.92390071137","8077.33486222589","8583.82859356081","8867.54684896765","8992.34521853978",
"Least developed countries: UN classification","LDC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","616.524804193928","646.730364592729","643.91275556469","650.847873383747","658.020960133041","663.275278909064","653.651281004014","669.992529179892","674.038408362243","652.829910962563","649.594296056425","625.726397602868","624.055554641099","643.120364738787","630.475960675896","639.847563014165","637.869518511048","631.985258035044","627.41710103346","625.735327421049","627.16447716682","618.300347887792","611.98803402397","609.678260284309","603.67393054171","608.494760513002","618.154835116677","619.619436002705","615.058387985501","600.264511374261","596.239025196312","583.2732612225","565.845339424201","555.177417872773","572.699817854695","589.902993393927","606.716552104715","615.976441342994","625.453612955673","637.102897844816","652.386843647855","669.424907222253","684.9222845876","710.879365131735","745.21357597106","777.382394751051","814.655706491288","847.407677643255","863.041207160727","895.335763841982","902.000295921612","908.058722885931","936.794955106995","965.687464874319","968.123889466947","979.666456348502","998.919660555635","1019.736613418","1045.54017677212","1019.96377782068","1023.6067359462","1046.61400691296","1061.04854273083",
"Low income","LIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","642.088339308671","647.396835577349","666.478540464053","667.647850727845","681.297132656964","676.119985379988","668.929096059731","689.785072884025","689.31229437949","692.88671425648","695.00600308234","676.336212471371","660.689083118245","664.969572264202","671.08734945932","663.514741045371","656.240906849265","633.827194960812","621.725972345244","622.153310459789","637.266428735953","643.267352750102","626.072281043423","593.618280055741","586.043794748657","569.18702572969","557.716794547025","550.50242400109","562.251006552473","577.584310673733","596.456518482647","604.036368373265","603.335385828161","606.36180591098","615.961103641316","626.864834878127","637.793272327552","657.80385027988","681.203256468042","700.260182080585","721.391894994531","739.87082036741","748.933317888357","778.822297953018","763.122312562447","718.753056768107","723.864725112534","737.190895501717","714.771564692477","710.308151038639","712.504550146692","717.083496497129","726.831050395544","709.327501805966","704.7831999426","711.923379069778","713.789898658694",
"Liechtenstein","LIE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167809.269874833","","","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","651.563645624894","660.352864165271","660.850898686176","670.315539631854","671.056337508956","688.27199539999","715.414126103391","739.294129406503","778.445447385093","790.799959164555","784.302628170117","765.369817296924","803.502195187049","818.948354243057","853.559800643365","866.346129225172","894.529887167203","928.33602113143","969.913372093744","1008.52918081659","1048.10640100963","1074.55744367113","1110.48466563516","1151.36456887056","1192.41656658881","1227.14502149179","1231.03408012504","1244.43238259785","1256.79862981074","1320.63735449785","1364.53204007704","1407.77008539644","1487.92491205946","1555.010257805","1625.57106753169","1673.99508371873","1768.99657432231","1840.96789310421","1908.86642521177","2011.98047068636","1965.82091122656","2023.39393567496","2122.2151440587","2216.27205437473","2332.65231790321","2486.64762174852","2628.1568031565","2756.12197984815","2826.23541535354","3025.30115104182","3257.44744034531","3512.13425627403","3634.61702853361","3846.82623839724","3990.35311739446","4174.63699572818","4427.54255069831","4495.71046284418","4458.43442725849","4229.74959441854","4360.56692396976","4035.6526670538","3968.67636479424",
"Lower middle income","LMC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","533.811473221002","538.046838003558","545.017158193385","564.334438547257","586.675510012975","584.573265552638","578.929841217069","574.73330707618","583.174871813021","614.338858356316","643.261783853411","659.0523484109","655.137276889208","668.934204010585","684.765263400537","692.145725978636","713.033204838015","735.881294461188","745.646415345136","739.265055467719","758.545272454541","754.082475641744","751.494093996233","749.597506716296","751.056921301006","761.93947318646","772.116496230297","780.873955108206","813.56807504099","823.809238820541","845.003142919443","843.186139119019","855.195325002564","856.324590862323","871.438376524036","896.662735031183","933.868664134326","951.24418109915","974.311321186223","1006.24889455321","1027.88004324135","1051.51931485421","1078.11012217386","1121.09691887121","1178.73776078571","1235.61288401852","1299.01564583632","1365.2171121204","1404.33558175297","1463.54690149912","1537.99092589648","1584.37617881549","1639.28693333845","1704.53918380004","1780.05749673492","1856.92603274113","1933.23433875868","2008.57549563987","2087.23959081908","2141.44257195502","2036.0840425946","2142.93805366344","2239.72960740927","2328.04197872763",
"Low & middle income","LMY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","795.148642386943","792.196345145613","804.592512403061","822.60893068536","865.719437959069","896.178666946183","917.045379875304","923.662118084065","956.155051216205","1008.44250824427","1061.59338578752","1099.85908683117","1140.27393521299","1190.34041584024","1233.47803259605","1258.38032878811","1309.05958413525","1341.02797194859","1362.13629301246","1395.35876425073","1431.56866389255","1428.99635121169","1438.40975962764","1431.04557309967","1466.88684242176","1500.61417187268","1523.79425547229","1561.60765466822","1592.02650342866","1607.88362936964","1624.62459453731","1638.39028459286","1676.30965118664","1728.69143966031","1785.22319353235","1834.77270251377","1915.82105422902","1990.13744327193","2022.3979885017","2062.87593714169","2143.16866011748","2186.97781875431","2256.00751638377","2353.22407792095","2496.8827426096","2641.43071292889","2818.43857339082","3025.68145928678","3161.17813587972","3242.22154438349","3458.89519715428","3628.83449625355","3774.34076176963","3930.97054640777","4077.79672753467","4214.45758022272","4357.65260887661","4530.87953394733","4696.99350317197","4829.22127974888","4716.3989442653","5012.54301955553","5157.98365968699","5337.286717668",
"Lesotho","LSO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","262.263975326072","259.059214417387","289.720857371751","310.78825601724","326.318422889573","323.270353357901","311.943168649227","334.27995248388","321.146270362083","314.589764687357","310.266720678982","314.932941594404","303.592269863391","370.782934660044","397.583006131987","332.316972315122","357.199340182724","422.342505573405","485.89695709621","486.188095166631","459.825327854125","450.279146742243","457.424828349758","453.727382976197","465.772696708599","465.091680081189","474.238856177272","466.69262661081","496.665518029901","515.529422070878","536.999729514643","564.830548367306","594.696196193686","606.763181638802","634.577641165134","647.51837725437","676.409198691735","695.244366434474","701.291738221476","701.589993215511","727.180765900241","752.76239711574","758.947156048133","795.346787298798","811.921863392413","843.445694361979","879.410653579597","913.151554868226","958.010597915718","939.334708688066","982.196851492105","1020.01037469668","1075.6232973802","1084.75668926126","1092.09426551971","1113.83683453612","1140.38787362097","1090.9903030035","1061.43805871852","1033.37116391748","944.247169219343","950.210025748611","952.252837819612","950.706868980527",
"Late-demographic dividend","LTE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","884.830029747382","850.16333855642","863.854211930254","879.101655737478","921.830089421349","961.269796800534","1010.68788410782","1005.72136372493","1034.27131040709","1110.82660609409","1202.46585396259","1274.74662769283","1345.74102850585","1448.13006063292","1491.8724949587","1529.64610122136","1604.43273561611","1680.21222535176","1765.99072702455","1875.32746165232","1985.49904685865","1961.16062378276","1968.49352317144","1972.66510184421","2096.85048179769","2216.39277892543","2309.66363058946","2419.77094300977","2504.40969594079","2584.74638090347","2555.35648143021","2534.33347231674","2523.46528999757","2602.61396057125","2688.50819636857","2810.3263511164","2923.85077549615","3057.68439954734","3115.69327679697","3232.2775586988","3431.94424125133","3584.15997162023","3773.20224211461","4004.49967607175","4304.52548164423","4608.18022752151","5003.80860399614","5479.68861159843","5821.19845477567","5997.98112408626","6440.40504492283","6859.85890493798","7206.37648884352","7555.38266424732","7894.695909811","8212.74329215127","8526.9804008962","8922.71621873181","9355.6834650395","9745.8201011099","9732.04179154123","10434.7486535396","10756.391536937","11199.8303769714",
"Lithuania","LTU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8353.52964500921","7866.01864084147","6200.51330883556","5219.04989286663","4742.15154703415","4936.0202154344","5230.26019154918","5706.89526075875","6178.1238213384","6151.08296362442","6423.42067622444","6899.23683441212","7424.39482424481","8275.80344758031","8919.08174949012","9766.48764716509","10659.4002106998","11984.9232941064","12425.3980999207","10699.7894581629","11106.9502145424","12046.7213858694","12678.6926859879","13262.3344620771","13850.0001271199","14263.9645773495","14810.2517786273","15661.9962536775","16443.5852875776","17256.4081521908","17247.5436933039","18292.5328507872","18535.0779663478","18213.8342529906",
"Luxembourg","LUX","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","27861.1688948029","28665.756752807","28701.496428869","29381.7015829684","31339.8677164892","30757.6226181151","30874.710795449","30840.0249219752","32048.5354843166","35072.3830257911","35513.8009854427","36114.9765484434","38033.7401625331","40742.7918500131","41908.9752721689","38729.5604581864","39515.0353486263","40065.6914169583","41623.6010396531","42500.2548997291","42705.3385418472","42345.0451531547","42788.9485611364","44056.251468465","46733.9235529516","47945.8483699444","52496.6662006102","54218.2753941324","58381.7542558669","63481.5847355331","66027.0758007817","70779.9729147771","71116.9400892209","73116.1946629406","74883.1418537888","74896.0965788046","74916.5067672272","77993.0585335828","82170.2399212578","87695.33957586","92527.7118069642","94243.7073233917","96269.5793851216","97597.9969176553","100292.568479162","101222.045664401","105614.179863952","112417.878458001","110094.792338745","104574.349887682","106544.057241723","105290.249048827","104487.744238704","105338.956059283","105583.937014123","105462.012584423","108351.452158933","107142.127556443","106376.783565763","107350.626687276","104616.03467801","110425.88843286","109714.924316129","105996.661496663",
"Latvia","LVA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8126.58869722816","7136.71191207231","4911.662201027","4759.85682209254","4946.19528535154","4969.82307985825","5156.19509655969","5668.0600072591","6084.28501085339","6303.07485521062","6725.33754041856","7243.56297995178","7847.64536792469","8591.26791254397","9405.06172211095","10526.4522506693","11895.2750583575","13185.0693240034","12891.4423439709","11237.1089285212","10962.2315251539","11450.9767983716","12410.3652614992","12795.8782909892","13162.6545599056","13786.4567953114","14242.5726741319","14845.3348946383","15558.4920048315","15759.0818388809","15312.3350649782","16481.5243496066","17014.6190935484","16945.2043264018",
"Macao SAR, China","MAC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","22840.1713178122","24227.1315031038","25294.4894043487","24495.9332250318","25106.5398292582","27561.7193341253","28554.2469253119","28845.9639017832","30001.4821171518","30055.5590853125","33139.987469551","34094.7744813333","34807.3042839656","35241.7168016414","34429.5228337684","33716.074933257","31631.2426242222","30395.9502394396","31668.0219855995","32046.5584930022","34083.774269273","36992.7240489276","45563.7868050788","47924.1591753166","52907.2260844044","58983.6987069531","59403.8700009709","58611.7503229623","71457.9169903019","84818.7166340753","90787.6086775838","98752.2289204409","95001.4822041092","73220.6355551661","71394.8611441461","76970.2682119038","80342.5875773682","76789.4065769928","34410.3457997943","41869.8392405949","32503.6038302382","57931.6963756044",
"St. Martin (French part)","MAF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","835.028564453125","894.384338378906","956.820739746094","1009.62487792969","1029.48474121094","1059.1396484375","1057.85095214844","1068.56274414063","1100.9970703125","1156.0693359375","1250.24597167969","1292.42785644531","1287.02282714844","1313.61767578125","1325.49353027344","1267.85656738281","1345.3115234375","1329.17626953125","1380.01135253906","1428.86889648438","1527.71215820313","1492.79602050781","1638.86462402344","1655.48596191406","1682.328125","1773.4140625","1707.84753417969","1668.37475585938","1817.06237792969","1692.84704589844","1873.54614257813","1816.91381835938","1920.13293457031","1925.39514160156","1948.35461425781","2070.84765625","2120.13110351563","2222.93701171875","2295.01538085938","2336.50341796875","2484.974609375","2536.77734375","2646.06469726563","2709.4091796875","2766.921875","2879.9443359375","2927.29077148438","3006.31689453125","3047.13110351563","3139.22827148438","3116.56298828125","3234.75170898438","3296.19409179688","3355.61328125","3081.662109375","3293.703125","3300.7998046875","3370.83642578125",
"Monaco","MCO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","72743.9060565678","75489.4643390683","78112.8938270844","82525.9664538509","85672.6057846966","83968.4590890937","86406.7287422472","88304.0320316914","90720.0331850214","92942.6889915324","93664.4936943591","93807.7957227407","95082.4261814614","94802.0884705871","94780.2015905044","95061.1510700947","96177.1206052826","97467.4430639456","100916.471343897","104153.709045177","106022.21245543","106275.016823374","106922.798665797","105160.171105526","106702.513788893","108168.981232745","108553.248593931","110117.412793093","113122.312669772","116188.604803201","120467.808533196","123183.004831338","124670.345647476","126299.168001323","129740.548672864","132564.736089156","140815.152408156","162098.943453973","163097.966733688","142205.995539685","141743.742237028","148269.833440103","146511.948802869","157257.894015605","165362.509615774","170338.680381498","173916.315783045","168744.994245276","178571.347957464","191194.562185505","166822.571755127","204610.120440895","228667.935282559","",
"Moldova","MDA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3755.15028517834","3146.6536844374","2229.16981305396","2203.01502197695","1525.9931774067","1511.95831765054","1425.9518091471","1454.80861555923","1360.18161095544","1316.43254916007","1346.91567176561","1432.2768928234","1547.57421231612","1654.36629303195","1781.19145323724","1919.44550763748","2017.17730062908","2082.51260097669","2249.22589719372","2116.94357544097","2269.51116145996","2402.94446306051","2389.08666147529","2605.85029986142","2737.80185056647","2749.55137054338","2910.95486872376","3085.33305844263","3267.9961042872","3438.67732670712","3188.91691602699","3688.16729442144","3581.71972547709","3685.25670501181",
"Madagascar","MDG","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","818.284112303608","813.731911863051","810.893022311176","782.682514048837","792.628311562849","768.509754214225","763.762928529014","784.440356504125","815.155401960626","821.922024451168","840.604304652204","848.001380731173","812.200072270184","767.268658702636","759.331295091682","746.091324825769","701.891528058441","697.447795375406","659.115827378864","703.130216649979","689.531407144208","604.451782237189","576.458513340894","565.576975338509","559.732836876336","550.659867886975","546.040553969721","537.131781026195","539.756241971867","545.684867967537","546.371198925528","496.760821557166","487.572802892219","482.641782767894","467.500896376178","460.507184085452","455.69716718555","457.774323261547","460.982138901307","467.919193188843","474.139021914094","487.661102523517","414.687336442666","442.103229664323","451.921226359558","459.774982591233","470.6185887303","483.145271398512","500.78247263489","467.115644011521","456.729207078845","451.127504641527","452.205008433058","450.412085258455","453.383414241637","455.63803458407","461.736048112361","467.655067624663","470.423898266865","478.926961352974","433.838239991494","447.78467591887","453.858147011652","460.834128797962",
"Maldives","MDV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","1527.81927693453","1559.01559425111","1548.9750991899","1527.35904900005","1568.31286710234","1400.857020185","1367.75202116352","1478.30988663584","1649.39906005616","1776.32795845376","2047.98126274056","2224.48731171293","2097.40095360725","2372.88049815308","2930.01195913882","3275.21687857948","3457.53914494352","3633.2853491731","3821.32020151688","4047.81620545991","4586.28457807533","4508.29790112292","4668.54972094199","4793.48814032319","5034.79092908925","5556.25740628967","5864.95569181382","6234.63735474791","6585.48760212637","6883.69819494591","7037.1977249877","6646.35009879897","7008.44748735743","7839.55955779874","8160.75367745926","7129.63211195842","8605.69369789228","8914.61439609165","9376.07864045972","8311.3452332782","8571.55991135883","8986.62579347606","8888.11483316616","9194.11557772168","9530.5884472225","9480.43151261807","9688.2482786421","9972.37713599052","10453.6355243607","10888.6445610502","7164.30738408638","9731.55618146829","11035.5824700841","11534.9169043805",
"Middle East & North Africa","MEA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","2189.48321919085","2246.87529029223","2424.8844683303","2593.06257531475","2826.96263804888","2935.32945056104","3080.90189665253","3380.0800132735","3644.83135203602","4164.44993272294","4481.20273043324","5027.96846519313","5468.09635555243","5795.78209337977","5554.34136066586","6180.95241089663","6230.07957760769","5915.99943716135","6086.85297600415","5951.28101128084","5733.90111478908","5363.40442333119","5088.73665091463","4914.90637726647","4750.31382305023","4650.77708011883","4498.69723630558","4507.68435246904","4536.94513955807","4831.11008176539","4866.44938599203","5018.72136100452","5005.34381137905","5040.94191251712","5078.64449768689","5217.93746377443","5317.05409647813","5435.71697646093","5430.83987805875","5679.65213184421","5649.43175556688","5627.99407200948","5803.7733617302","6135.63649421994","6306.38462115444","6527.73154703377","6703.9331595808","6845.35834082789","6726.20687717908","6912.71526395452","7029.63201475489","7164.12852636574","7169.684319304","7221.22300221113","7266.6592292899","7441.38350086059","7454.71180596609","7489.14121107498","7461.95208671173","7060.79457319143","7359.09890767791","7670.04060390167","7689.53363973514",
"Mexico","MEX","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","4197.98229039095","4269.98401781383","4325.43600418529","4524.18943055311","4897.24443581323","5072.63136042643","5206.15362279257","5332.74767269768","5648.05347273368","5655.99755161549","5835.13102116192","5867.03452684478","6154.64745580408","6435.96140477828","6602.41123601426","6773.99030446057","6867.222049726","6893.66695196496","7293.08389500256","7776.16601411861","8240.71612379719","8831.27401463676","8649.12294359042","8086.26196298419","8209.84351801706","8212.92177495041","7750.17148859194","7774.51986991839","7735.72151009081","7882.12311141243","8145.01615462486","8303.1211884822","8433.33703710248","8509.3961558388","8715.73376872129","8049.74323207602","8399.34254841404","8849.73207657529","9240.00719323463","9340.07987465553","9655.60249855758","9464.99502583147","9300.11740023791","9271.44031997141","9461.92375619686","9524.7424370497","9847.51282216971","9920.68784122208","9888.13944476457","9151.76956653183","9480.13530830982","9667.6266461078","9872.292522087","9826.13238859065","9947.88602513395","10098.173182095","10161.3557094782","10240.3104275695","10343.3534302908","10228.980944107","9279.04949552593","9756.85862179455","10078.6025419466","10326.9538532988",
"Marshall Islands","MHL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","1916.2785438124","1904.06207854111","1893.66267231785","2492.5225456522","2802.85198367389","2714.01840533008","2634.50498538036","2610.04732445453","2666.45193694396","2634.37826712178","2361.82637589202","2420.68979642752","2438.53813861091","2706.62222810663","2701.47480978364","2433.31431925626","2913.48357673561","3065.64212737223","3186.05191320757","3041.57810303765","3051.15522375015","2988.5434727004","3137.79874744617","3263.12711563282","3392.81380979591","3609.05437863021","3184.70442360117","2932.76706041146","2868.83373632181","2795.31526003983","2843.32580431333","3029.80891389265","3135.18415530569","3086.39187270541","3068.29118067276","3128.6833167245","3143.01611259668","3260.61584095409","3023.72231107065","3148.59316908809","3331.09111937288","3351.88103366701","3356.67607994496","3535.50201525364","3559.24306218188","3708.21556179322","3872.45264574098","4114.26098668513","4460.33625015969","5061.10371299857","5066.00583867987","5288.39002466371","5313.44482697912","5429.08848461758",
"Middle income","MIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","812.652885674461","811.25653709122","821.898272685364","841.258809910767","887.71665118844","919.805035670322","941.737255287712","948.876325312669","983.20475119325","1037.85882695591","1094.37783718622","1134.43199075537","1177.76826379698","1231.50359048098","1276.48998634022","1303.25795778276","1357.30699427976","1391.52239419965","1415.40741780955","1452.11327352179","1490.58494764329","1487.38465552532","1497.97588506398","1490.87308512003","1530.88576218397","1568.07625974032","1593.21719084031","1633.17646319003","1665.76030481803","1684.2050378948","1704.40454676615","1720.21059270503","1763.11521831388","1821.54827269109","1884.08243613944","1937.89538189871","2025.64266131634","2105.91755132108","2141.64152537349","2187.0504434687","2275.2955884881","2323.72310254902","2400.06048470973","2507.40457537762","2664.63325362415","2823.00749739938","3017.91921819037","3246.31824563763","3396.82391880019","3488.85309892526","3728.24773620339","3921.19679992905","4090.33878776136","4266.77126465302","4431.8647645996","4590.10014047065","4754.81503933559","4953.00686548616","5144.07034222491","5298.1782058913","5182.83460438167","5522.94651191308","5695.15751125511","5906.5031791729",
